date,close,ret_1d,log_ret_1d,ma_5,ma_10,ma_20,price_over_ma_5,price_over_ma_10,price_over_ma_20,vol_10d,vol_20d,rsi_14,target_up
2000-03-01,4309.009765625,0.00985948356350308,0.009811195989711445,4233.94189453125,4139.802905273437,4042.7319458007814,1.0177300192028405,1.0408731681733014,1.0658658113854924,0.025489200433216817,0.023077517645439815,65.70990622796376,0
2000-03-02,4234.259765625,-0.017347373077758133,-0.017499601835647836,4230.18388671875,4163.431884765625,4068.2219360351564,1.0009635228669485,1.0170118985538206,1.0408133656915635,0.026642903933628503,0.023751468857484335,56.95509616724726,1
2000-03-03,4442.8701171875,0.04926725404427512,0.04809206726531346,4283.04189453125,4195.180908203125,4097.807446289063,1.0373165209661677,1.0590413654152677,1.0842066581754404,0.02886231247931748,0.0248297016972091,71.07365836848449,1
2000-03-06,4457.18017578125,0.003220904103946376,0.0032157281036120605,4342.051953125,4244.32392578125,4126.94794921875,1.0265147040844114,1.050150802276671,1.0800185101983208,0.023886978445671878,0.024844286612021132,70.99809806805959,0
2000-03-07,4390.830078125,-0.014886115220733798,-0.014998025428172274,4366.82998046875,4286.4939453125,4149.822448730469,1.0054960000191429,1.0243406695876935,1.0580766122821137,0.02517649837129426,0.025236596185485825,66.72755491529819,1
2000-03-08,4445.68017578125,0.01249196545535014,0.012414584614331472,4394.1640625,4314.052978515625,4168.967956542969,1.0117237573628375,1.0305112612017377,1.066374273470727,0.02115910473652087,0.024501831104307866,68.18466956025296,1
2000-03-09,4586.259765625,0.031621615655031965,0.031131948329214214,4464.5640625,4347.373974609375,4199.857946777343,1.0272581379550987,1.0549494458978743,1.0920035448208796,0.022238907319571802,0.02426055560747371,68.5214357469292,1
2000-03-10,4587.16015625,0.00019632351218934474,0.00019630424325054813,4493.4220703125,4388.231982421875,4224.715954589844,1.0208611798470515,1.0453321917858902,1.0857913775875008,0.02064989499717005,0.023688368978327264,78.62453564942618,0
2000-03-13,4426.7998046875,-0.034958524686348524,-0.03558419896710882,4487.34599609375,4414.698974609375,4247.6114501953125,0.9865073494535622,1.0027410317549899,1.0421856746063598,0.024896814901538805,0.024155438268595914,68.41832848681284,0
2000-03-14,4226.990234375,-0.04513634659984478,-0.04618672000293826,4454.57802734375,4410.70400390625,4259.654467773437,0.9489092363919237,0.9583481980725643,0.9923317175969179,0.028799271941521633,0.02677849526996062,52.29200414394659,0
2000-03-15,4130.009765625,-0.022943149468699797,-0.02321043975682604,4391.4439453125,4392.80400390625,4266.303454589844,0.9404673763474634,0.9401761976979708,0.968053447108125,0.029317949834451743,0.027409644824486587,45.09918097268261,1
2000-03-16,4353.330078125,0.054072587033266784,0.052661315900872745,4344.8580078125,4404.71103515625,4284.071459960937,1.0019499072920834,0.9883349993629204,1.0161665412940368,0.033839432579479904,0.029681321679508436,56.2226197284656,1
2000-03-17,4440.4501953125,0.020012293031780093,0.01981467921549631,4315.516015625,4404.46904296875,4299.824975585938,1.0289499979226484,1.0081692371981112,1.03270487066916,0.03066416508502386,0.02923482656412951,59.43573009650132,0
2000-03-20,4261.14990234375,-0.04037885463911428,-0.04121671266028888,4282.38603515625,4384.866015625,4314.594970703125,0.9950410512648412,0.9717856571123494,0.9876129581751528,0.033247940503520465,0.029373330887019496,49.81314154742743,1
2000-03-21,4449.330078125,0.044161829575098066,0.04321448661931658,4326.85400390625,4390.716015625,4338.60498046875,1.0283060334617669,1.013349545334158,1.0255208985733213,0.036172671192989767,0.03066435053947381,54.13821228078827,1
2000-03-22,4596.81005859375,0.03314655866819849,0.03260905680986259,4420.2140625,4405.82900390625,4359.940991210938,1.0399519103818855,1.0433473597178133,1.0543285030371532,0.037403431969111556,0.029617946774915402,60.252238568495706,1
2000-03-23,4660.6201171875,0.013881378125349508,0.013785914228529757,4481.6720703125,4413.2650390625,4380.319506835937,1.0399288578163466,1.0560480904581124,1.0639909052100252,0.03635914962600877,0.029491391418585134,56.70680353579055,1
2000-03-24,4691.60986328125,0.006649275271216615,0.006627266348787213,4531.90400390625,4423.710009765625,4405.97099609375,1.0352403447286929,1.0605599944219262,1.0648299472331393,0.036388260524086335,0.02902373615909543,57.14711038231738,1
2000-03-27,4704.72998046875,0.0027965064380532922,0.0027926034886464972,4620.62001953125,4451.50302734375,4433.101000976562,1.018203176323084,1.0568857196253785,1.0612729056776173,0.033892685247307375,0.028943791552532034,59.89096455726017,0
2000-03-28,4583.39013671875,-0.02579103248299708,-0.026129452645898676,4647.43203125,4487.143017578125,4448.923510742187,0.9862199395062426,1.0214495323112238,1.0302245308672728,0.030918296621488463,0.029447774830480836,54.16472235138455,0
2000-03-29,4413.919921875,-0.03697486135558903,-0.03767576301339813,4610.85400390625,4515.534033203125,4454.169018554688,0.9572890224100763,0.9774967676954825,0.990963724880663,0.032825250298314006,0.030801949354262,44.87749005218799,0
2000-03-30,4250.18994140625,-0.037094007903795134,-0.03779949178693147,4528.76796875,4505.22001953125,4454.96552734375,0.9384870169401411,0.9433923144664675,0.95403430516339,0.031158329433187498,0.03176992479074913,40.86807144340305,1
2000-03-31,4397.83984375,0.03473960090708261,0.03414980173593164,4470.01396484375,4500.958984375,4452.714013671875,0.9838537146278753,0.9770895178154309,0.9876762420058,0.03259065159380112,0.03080166820536772,49.20973779939334,0
2000-04-03,4077.02001953125,-0.07294941053269233,-0.07574714158570983,4344.47197265625,4482.54599609375,4433.706005859375,0.9384385594363779,0.9095322218855335,0.919551277000156,0.03860388820015937,0.03506475509807683,46.16112815221262,0
2000-04-04,4034.169921875,-0.010510151397582934,-0.0105657731104671,4234.6279296875,4441.02998046875,4415.872998046875,0.9526621910729963,0.9083861040382335,0.91356112905858,0.03478845540110466,0.03500859294950678,47.476810774855814,0
2000-04-05,4030.260009765625,-0.0009691986666634511,-0.0009696686433829277,4157.895947265625,4384.374975585937,4395.101989746094,0.9693027581452734,0.9192325091279431,0.9169889616141659,0.03172650313801294,0.03480086440404411,40.38350435896897,1
2000-04-06,4086.72998046875,0.014011495676778729,0.013914242064076442,4125.203955078125,4326.9859619140625,4370.125500488281,0.9906734369916393,0.9444749801455251,0.9351516289434098,0.03173863384022761,0.03406771850647075,39.27548663168329,1
2000-04-07,4291.52978515625,0.05011336830822599,0.048898128158468876,4103.941943359375,4286.977954101562,4355.343981933594,1.0457091850678863,1.0010617808403546,0.9853480696261762,0.0370366161222467,0.03619072459748326,50.90706815666816,0
2000-04-10,3998.260009765625,-0.06833688453124587,-0.07078399372975619,4088.18994140625,4216.33095703125,4333.9169921875,0.9780025065054362,0.9482794520904567,0.9225511279918502,0.04149298272173826,0.03861639693926629,37.32742233555636,0
2000-04-11,3909.2099609375,-0.022272200559899313,-0.022523971367422225,4063.19794921875,4148.912939453125,4318.027978515625,0.9621017754473769,0.9422251124538612,0.9053229808578819,0.041413388212578846,0.03764120405525048,30.026480917042278,0
2000-04-12,3633.6298828125,-0.07049508235134827,-0.07310318119595516,3983.871923828125,4070.883935546875,4293.208984375,0.9120850148518139,0.8925898994770444,0.8463668775587171,0.04485457256474852,0.04053023213823532,23.436005339717624,0
2000-04-13,3553.81005859375,-0.021966966034792756,-0.022211832457212678,3877.287939453125,4001.245947265625,4253.232983398438,0.9165710966245648,0.8881758595775288,0.8355549936872182,0.04441485896850071,0.038177158650311335,21.294928242528798,0
2000-04-14,3207.9599609375,-0.09731811547438285,-0.10238507497996298,3660.573974609375,3882.257958984375,4191.608471679688,0.8763543595044616,0.8263129330480461,0.7653291051900146,0.04751611644326497,0.042646755444156206,17.666898015217,1
2000-04-17,3529.449951171875,0.10021633503817862,0.09550682868419241,3566.811962890625,3827.5009521484376,4155.023474121093,0.9895250963304297,0.9221290850863768,0.8494416392962629,0.05923263522054306,0.048930349657681615,29.044911122696462,1
2000-04-18,3715.81005859375,0.052801459150879415,0.05145466755953524,3528.131982421875,3795.6649658203123,4118.347473144531,1.0531947435943267,0.9789615500984281,0.9022575396622794,0.06281968048708066,0.049429024989046,36.212351137293865,0
2000-04-19,3583.070068359375,-0.035723028933457024,-0.03637671125408431,3518.02001953125,3750.9459716796873,4067.6604736328127,1.018490528327577,0.9552443824603699,0.8808675383762667,0.0633610906019845,0.048774712319627475,36.661120928737226,0
2000-04-20,3505.2900390625,-0.021707649533208584,-0.02194672675939113,3508.316015625,3692.8019775390626,4009.8939697265623,0.9991374846082783,0.9492223142163926,0.8741602809267119,0.06275842027806329,0.04841595683979723,31.64074293454371,0
2000-04-24,3353.530029296875,-0.043294565663448914,-0.04425973602089947,3537.430029296875,3599.002001953125,3942.9899780273436,0.9480131059902397,0.9317944328669349,0.8505043248866252,0.05896157891838584,0.0485981790628544,34.00582574869293,1
2000-04-25,3621.56005859375,0.07992474406232519,0.07689135728449216,3555.85205078125,3561.3320068359376,3888.8314819335938,1.0184788362603734,1.0169116644115757,0.931272048022263,0.06437178700376424,0.05281137461599128,41.70436569113632,0
2000-04-26,3505.7099609375,-0.03198900357356893,-0.03251183182542352,3513.83203125,3520.9820068359377,3834.947473144531,0.9976885433793456,0.995662560652458,0.9141481038494988,0.0646663130029087,0.05291354174481951,39.90803473833419,1
2000-04-27,3692.570068359375,0.053301644889043986,0.05192965451208199,3535.73203125,3526.876025390625,3798.87998046875,1.0443580100876388,1.046980399020518,0.9720154591205965,0.06337643508435122,0.05451924850144083,42.77894370719109,1
2000-04-28,3773.179931640625,0.02183028670788789,0.02159541801931638,3589.310009765625,3548.8130126953124,3775.0294799804688,1.0512270941698363,1.0632230884362392,0.9995100572460024,0.0630601695314807,0.05448111159503597,40.05105768006228,1
2000-05-01,3829.840087890625,0.0150165529544104,0.01490492069023967,3684.572021484375,3611.001025390625,3746.6294921875,1.0394260352516402,1.060603434050902,1.0222094540911069,0.05027473410554758,0.05390242968196086,46.444497404770566,0
2000-05-02,3627.31005859375,-0.05288211117149366,-0.054331706924544136,3685.722021484375,3620.7870361328123,3724.143994140625,0.9841518262771481,1.001801548225798,0.9739983374168054,0.04671791793123379,0.05266152866318911,44.3209318638382,0
2000-05-03,3562.159912109375,-0.01796100841449233,-0.018124265117057736,3697.01201171875,3605.422021484375,3700.543493652344,0.963524029897138,0.9880008195664183,0.9626045250433234,0.04374223128711522,0.05272428404720987,48.42680452784929,1
2000-05-04,3570.72998046875,0.002405862895217492,0.0024029734405753823,3672.643994140625,3604.1880126953124,3677.5669921875,0.9722505056753473,0.9907169015299118,0.9709489964572471,0.04226910912238788,0.05274735447899253,50.38450160672569,1
2000-05-05,3688.360107421875,0.03294287935423301,0.03241189272695605,3655.680029296875,3622.49501953125,3657.6484985351562,1.0089395346045331,1.0181822438776322,1.0083965446376322,0.04267576871917368,0.053275419089968044,62.180402918964404,0
2000-05-08,3521.60009765625,-0.04521250770228846,-0.04626648441714098,3594.03203125,3639.3020263671874,3619.1520141601563,0.9798466087770069,0.9676581037083011,0.9730456427024263,0.0429375307819004,0.05243935953693386,49.78402318295072,0
2000-05-09,3445.260009765625,-0.02167767088075445,-0.021916083370307676,3557.622021484375,3621.672021484375,3591.5020141601562,0.9684165403069244,0.9512898985131056,0.9592811019406517,0.03519911879679429,0.05055722859917085,42.07653359813035,0
2000-05-10,3244.72998046875,-0.05820461408673672,-0.05996724040610764,3494.13603515625,3595.5740234375,3558.2780151367188,0.9286215384352238,0.9024233569711547,0.9118820864097317,0.0385002701259631,0.05182251823264447,40.469619699380246,1
2000-05-11,3381.570068359375,0.04217302786805588,0.041307983161975974,3456.304052734375,3564.4740234375,3545.6750244140626,0.9783774855351988,0.9486869720818624,0.953716864934116,0.03677933478882239,0.050713430866912816,46.62726775221682,1
2000-05-12,3406.25,0.007298364706841198,0.0072718605231486344,3399.88203125,3527.7810302734374,3538.297021484375,1.0018729969720916,0.9655502908965929,0.9626806283693563,0.03572803429316554,0.05057209733086482,51.54419190125287,1
2000-05-15,3512.110107421875,0.031078196674311886,0.030605047623601014,3397.984033203125,3496.0080322265626,3553.504528808594,1.03358640685288,1.0046058461670802,0.9883510993017933,0.0372671119502573,0.045147033957137137,46.457634267208874,1
2000-05-16,3646.889892578125,0.03837572884501261,0.037657693086097545,3438.310009765625,3497.966015625,3559.3765258789062,1.0606634893945233,1.0425744207599215,1.0245867123253023,0.036075335390752215,0.040639667045733074,54.51400061181482,0
2000-05-17,3550.5,-0.026430710939282953,-0.026786281499104513,3499.464013671875,3496.8000244140626,3551.1110229492188,1.01458394374931,1.015356890646023,0.9998279347096528,0.03667228355481377,0.039336611837508965,45.17860773565172,0
2000-05-18,3426.35009765625,-0.03496687856463876,-0.03559285550121829,3508.42001953125,3482.3620361328126,3543.2750244140625,0.9766077261507689,0.9839155326484192,0.9670008887393244,0.03829055770971288,0.03930122155425062,38.5675848497857,0
2000-05-19,3260.639892578125,-0.048363477273229316,-0.049572120954856747,3479.297998046875,3439.5900146484373,3531.042517089844,0.9371545335893922,0.9479734150558049,0.9234213059732357,0.038374555389885386,0.040497666982824164,32.49606217604159,1
2000-05-22,3264.7099609375,0.0012482422142474636,0.0012474638076274156,3429.81796875,3413.9010009765625,3526.601513671875,0.9518609998207357,0.9562989553603383,0.9257382633906672,0.036605963379460184,0.039356327629216876,37.29911929030521,0
2000-05-23,3023.419921875,-0.07390856828004733,-0.07678231085178833,3305.123974609375,3371.7169921875,3496.6945068359373,0.9147674777410826,0.8967003840715195,0.8646508626831143,0.04261322680768535,0.038264627355230764,33.202174001784016,1
2000-05-24,3180.31005859375,0.05189161306493384,0.050590079601667864,3231.085986328125,3365.275,3480.42451171875,0.9842851821495231,0.9450371986223265,0.9137707333934407,0.043425508584522925,0.04005037467639181,38.8573727544204,0
2000-05-25,3099.280029296875,-0.025478657050408637,-0.025808858838139662,3165.67197265625,3337.04599609375,3450.760009765625,0.9790275354070666,0.9287495686079253,0.8981441828831723,0.04111240568349841,0.037965758332619684,32.82886077190926,1
2000-05-26,3101.43994140625,0.0006969076975806843,0.0006966649701770611,3133.831982421875,3306.564990234375,3417.1730102539063,0.9896637595131721,0.9379643075415296,0.9076040142245545,0.04088020282251145,0.037369291509054214,36.45274137015935,1
2000-05-30,3414.030029296875,0.10078869615282349,0.09602691938769876,3163.69599609375,3296.756982421875,3396.3825073242188,1.0791270822203571,1.0355722449365523,1.0051959759934577,0.05177281349761996,0.04400550124443116,49.12617512527382,0
2000-05-31,3324.080078125,-0.02634714703736818,-0.026700452666160734,3223.82802734375,3264.4760009765623,3381.2210083007812,1.031097208018212,1.0182583903605378,0.9831005042156362,0.0501551617215689,0.04281758684536162,52.366695433943015,1
2000-06-01,3518.97998046875,0.058632733797943315,0.056978201745226484,3291.56201171875,3261.3239990234374,3379.06201171875,1.0690911998438242,1.0790034910737063,1.0414073397483554,0.05376896231894909,0.04479497676099318,53.96119565172305,1
2000-06-02,3755.669921875,0.0672609513893061,0.06509550791910483,3422.839990234375,3294.2559814453125,3388.3090087890623,1.097237946439277,1.1400662070672627,1.1084201329138004,0.055932741321651255,0.047148590052166844,58.97577984830962,0
2000-06-05,3730.31005859375,-0.006752420688927119,-0.006775321430018109,3548.614013671875,3341.222998046875,3390.4065063476564,1.0512019746926118,1.1164504915638127,1.1002545127286987,0.052468080605579684,0.04665284774227959,55.84685588847551,0
2000-06-06,3646.320068359375,-0.022515552035917707,-0.022772897260350797,3595.072021484375,3379.3840087890626,3396.6425048828123,1.0142550821148335,1.0789895610786073,1.0735071657136837,0.053626196054728854,0.04569759052663494,49.98430383222312,1
2000-06-07,3736.010009765625,0.0245973857820454,0.024299741067480153,3677.4580078125,3450.643017578125,3411.1800048828127,1.0159218682657247,1.082699656479617,1.0952251140127012,0.04386879665342935,0.04560681416867016,55.12892148488546,0
2000-06-08,3707.31005859375,-0.00768197919621616,-0.007711637586126303,3715.1240234375,3503.343017578125,3434.3090087890623,0.9978967149429052,1.0582206880662883,1.079492278972575,0.04339498139520379,0.04317842221747823,58.20072029858955,1
2000-06-09,3760.260009765625,0.014282579642653337,0.014181544494022166,3716.042041015625,3569.441015625,3453.243505859375,1.0118992111127771,1.053459069166664,1.0889067056479835,0.0409564630841963,0.04245285147036393,65.61059422668158,0
2000-06-12,3638.419921875,-0.03240203804369879,-0.03293860653589399,3697.664013671875,3623.139013671875,3464.852001953125,0.9839779678256803,1.0042175881591797,1.0500938914054727,0.043930099310458166,0.043298657533196915,60.8761199645461,1
2000-06-13,3765.81005859375,0.03501248878746832,0.034413493105855286,3721.56201171875,3658.3170166015625,3477.536999511719,1.0118896438473062,1.02938319492389,1.0828957561407708,0.03483278117394937,0.043433241907299885,73.13996343602327,0
2000-06-14,3677.489990234375,-0.023453139426887648,-0.023732541518686843,3709.8580078125,3693.6580078125,3479.067004394531,0.9912751330347517,0.9956227627073412,1.0570333901558115,0.03449819632613789,0.04305892492854206,66.18888196156522,1
2000-06-15,3752.010009765625,0.020263826612482605,0.02006124739276902,3718.797998046875,3716.9610107421877,3489.1425048828123,1.0089308458636885,1.0094294771783034,1.0753387127395766,0.030689812290303084,0.042774450680402344,71.34430083466691,1
2000-06-16,3787.360107421875,0.009421642683319575,0.009377535830802274,3724.218017578125,3720.130029296875,3507.193005371094,1.0169544558201808,1.0180719699568423,1.0798835711697985,0.02292833804031697,0.041823650937959825,71.95309844464336,1
2000-06-19,3933.699951171875,0.038639009652983836,0.037911211565770674,3783.2740234375,3740.4690185546874,3540.8460083007812,1.03976078042523,1.0516595463453007,1.1109491748441274,0.025490626367083193,0.04036412125092329,68.61295626668911,1
2000-06-20,3933.830078125,3.308004035385004e-05,3.307949322138121e-05,3816.87802734375,3769.22001953125,3574.3020141601564,1.0306407618853461,1.043672180912968,1.100586929291514,0.02365300912807223,0.04037791434127412,73.34114381933446,1
2000-06-21,3970.0,0.009194581656216227,0.009152568820903925,3875.380029296875,3792.6190185546875,3621.6310180664063,1.0244156624609257,1.0467700500834671,1.0961911857380735,0.022938204705787973,0.034939012432059616,69.6533170598453,0
2000-06-22,3804.110107421875,-0.041785867148142364,-0.04268400526612168,3885.800048828125,3802.2990234375,3652.8210205078126,0.9789773173143879,1.0004763128762917,1.0414170543984196,0.027488379285494923,0.035954721983520524,52.24960016186332,0
2000-06-23,3685.300048828125,-0.03123202411043513,-0.03173014272976604,3865.388037109375,3794.80302734375,3682.122021484375,0.953410113925865,0.9711439624859071,1.0008630966940277,0.029120584554143035,0.03627896484400839,48.07664340357639,1
2000-06-26,3771.449951171875,0.023376631808078807,0.02310758324900829,3832.938037109375,3808.1060302734377,3715.622521972656,0.9839579754897704,0.9903741968290387,1.015025054043859,0.027874078109951364,0.03636608317062108,55.33716710586503,0
2000-06-27,3699.0,-0.019210105426260005,-0.019397017101902704,3785.972021484375,3801.4250244140626,3729.8710205078123,0.977027822448018,0.9730561503235619,0.9917233007956373,0.026418731033344377,0.030671348368863482,48.39784895947843,1
2000-06-28,3771.06005859375,0.01948095663523919,0.019293631736031772,3746.184033203125,3810.78203125,3752.22001953125,1.0066403639463903,0.9895764249095034,1.0050210379360573,0.025947527216546886,0.029963774151296547,52.65986271982785,0
2000-06-29,3665.830078125,-0.027904615369077623,-0.02830134700002082,3718.52802734375,3802.1640380859376,3759.5625244140624,0.9858282769872266,0.9641430620574777,0.9750682570963038,0.026806124505609385,0.028400761704762315,46.224766297792634,1
2000-06-30,3763.7900390625,0.026722449990809416,0.02637164124794555,3734.226025390625,3799.80703125,3759.9685302734374,1.0079170391590804,0.9905213628241402,1.0010163672270909,0.028136054748806382,0.024991409764254315,55.109764469952296,1
2000-07-03,3804.780029296875,0.010890615525563474,0.010831739848172435,3740.892041015625,3786.9150390625,3763.692028808594,1.017078276405941,1.0047175577086085,1.0109169401145948,0.025160958988284885,0.025046230045099215,51.70865486758807,0
2000-07-05,3649.800048828125,-0.04073296728730735,-0.04158579373156669,3731.05205078125,3758.5120361328127,3763.8660278320312,0.9782227637547669,0.9710757910950997,0.9696944635753659,0.027841738756881694,0.02630711671385432,48.85297190837986,1
2000-07-06,3793.47998046875,0.039366521376084096,0.03861141350648818,3735.53603515625,3740.8600341796873,3766.7395263671874,1.0155115476780767,1.0140662697369809,1.0070990982823154,0.03115960173617327,0.027181631584740042,51.624757305968075,1
2000-07-07,3841.27001953125,0.01259794154933025,0.012519247714681029,3770.6240234375,3744.576025390625,3773.4375244140624,1.018735889777031,1.0258224144696162,1.0179763132894908,0.02842242562982307,0.027226046866694917,52.091753537127694,0
2000-07-10,3772.199951171875,-0.01798105001944217,-0.018144673481318672,3772.306005859375,3753.266015625,3774.034521484375,0.9999718859797335,1.0050446558991695,0.9995138967855073,0.026973374684839936,0.02740966540354145,43.333937960653856,0
2000-07-11,3744.530029296875,-0.007335221418049209,-0.007362256441058881,3760.256005859375,3750.5740234375,3779.3400268554688,0.9958178441739086,0.9983885149038906,0.990789397801934,0.02607147524474619,0.02636079679395472,42.36015412601927,1
2000-07-12,3901.1201171875,0.04181835548532864,0.04096760518442329,3810.52001953125,3770.78603515625,3786.1055297851562,1.0237763080083215,1.0345641680053186,1.030378072269124,0.028169509491927085,0.02682890040089523,47.46638423134238,1
2000-07-13,3956.669921875,0.014239449957656802,0.014139021233861633,3843.1580078125,3789.347021484375,3800.0645263671877,1.0295361038582722,1.0441561301833688,1.0412112463936303,0.0279315599711227,0.026265130270273235,56.10737748579995,1
2000-07-14,4041.14990234375,0.02135128331066749,0.02112653809887766,3883.133984375,3826.87900390625,3814.521520996094,1.0406928832753586,1.0559910303458209,1.059412007534952,0.02570696581647006,0.026301200233656206,64.64825067435268,1
2000-07-17,4061.8798828125,0.0051297232148521665,0.005116611006936865,3941.069970703125,3856.68798828125,3828.247509765625,1.030654089627295,1.0532041728951724,1.0610285443798744,0.025050030064252205,0.026270130499058398,62.63585175541282,0
2000-07-18,3960.9599609375,-0.024845619463547908,-0.025159481506842364,3984.35595703125,3872.3059814453127,3829.6105102539063,0.9941280356609548,1.0228943631822962,1.0342983836951307,0.027043829480087107,0.02570118462218798,61.121678954168026,0
2000-07-19,3843.97998046875,-0.029533239826302737,-0.02997812716704553,3972.9279296875,3891.723974609375,3825.1180053710937,0.9675433454870416,0.9877319166384565,1.0049310831904195,0.025043879963512677,0.026581400251766304,52.98211807401616,1
2000-07-20,3995.4599609375,0.03940706799682081,0.038650423642992836,3980.6859375,3911.92197265625,3826.391003417969,1.0037114265404166,1.0213547174164435,1.0441849662955272,0.02504966784029877,0.027965750685873262,62.989115480642404,0
2000-07-21,3908.75,-0.021702122355182873,-0.021941076952961238,3954.20595703125,3918.669970703125,3831.622998046875,0.9885044032796467,0.9974685363204125,1.0201290685415656,0.026269597686304234,0.026640189234229335,55.763267270564064,0
2000-07-24,3790.6201171875,-0.03022190797889346,-0.030688004769072436,3899.95400390625,3920.5119873046874,3836.8890014648437,0.9719653394349678,0.9668686461008663,0.987941041750314,0.027590868430409428,0.026573001182527218,49.469570664404046,1
2000-07-25,3865.389892578125,0.019724945544292938,0.019532929699966926,3880.839990234375,3932.5979736328127,3841.5859985351562,0.9960188779503591,0.9829100046571496,1.0061963715121947,0.028047774635570396,0.02643101449804324,58.592322394753175,0
